"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 08:54:07 GMT 2024","Mon Sep 09 08:54:08 GMT 2024","1034","tests","test_products","TestProducts","","","test_product_search","
        Search for product
        :param test_setup: setting up the browser and page objects
        :return:
        "
"broken","Mon Sep 09 08:54:23 GMT 2024","Mon Sep 09 08:54:23 GMT 2024","0","tests","test_register_login","TestRegisterAndLogin","","","test_logout","
        Logout user
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:53:50 GMT 2024","Mon Sep 09 08:53:56 GMT 2024","6448","tests","test_checkout","TestCheckout","","","test_register_before_checkout","Test user registration before checkout
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 08:55:28 GMT 2024","Mon Sep 09 08:55:28 GMT 2024","444","tests","test_register_login","TestRegisterAndLogin","","","test_register_user_with_existing_email","Test user registration with existing email
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 08:55:38 GMT 2024","Mon Sep 09 08:55:38 GMT 2024","204","tests","test_test_cases","TestTestCases","","","test_test_cases","Proceed to test cases page
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 08:54:18 GMT 2024","Mon Sep 09 08:54:19 GMT 2024","663","tests","test_register_login","TestRegisterAndLogin","","","test_valid_login","
        Login user with correct email and password
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:54:00 GMT 2024","Mon Sep 09 08:54:00 GMT 2024","766","tests","test_contuct_us","TestContactUs","","","test_contact_us_form","
        Test contact us form
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:54:22 GMT 2024","Mon Sep 09 08:54:23 GMT 2024","511","tests","test_register_login","TestRegisterAndLogin","","","test_invalid_login","
        Login user with incorrect email and password
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:54:03 GMT 2024","Mon Sep 09 08:54:04 GMT 2024","656","tests","test_products","TestProducts","","","test_product_detail","
        Verify All Products and product detail page
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:55:35 GMT 2024","Mon Sep 09 08:55:35 GMT 2024","362","tests","test_subscription","TestSubscription","","","test_subscription_in_cart_page","
        Test subscription in home page
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:55:31 GMT 2024","Mon Sep 09 08:55:31 GMT 2024","221","tests","test_subscription","TestSubscription","","","test_subscription_in_home_page","
        Test subscription in home page
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:53:40 GMT 2024","Mon Sep 09 08:53:46 GMT 2024","6812","tests","test_checkout","TestCheckout","","","test_register_while_checkout","Test user registration while checkout
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 08:53:31 GMT 2024","Mon Sep 09 08:53:33 GMT 2024","1378","tests","test_cart","TestCart","","","test_add_product","
        Add product to cart
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:53:36 GMT 2024","Mon Sep 09 08:53:36 GMT 2024","703","tests","test_cart","TestCart","","","test_product_quantity","
        Add product to cart
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 08:54:11 GMT 2024","Mon Sep 09 08:54:15 GMT 2024","3815","tests","test_register_login","TestRegisterAndLogin","","","test_register_user","Test user registration
        :param test_setup: setting up the browser and page objects
        :return: None
        "
