"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 07:38:22 GMT 2024","Mon Sep 09 07:38:29 GMT 2024","6805","tests","test_checkout","TestCheckout","","","test_register_while_checkout","Test user registration while checkout
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 07:39:03 GMT 2024","Mon Sep 09 07:39:04 GMT 2024","525","tests","test_register_login","TestRegisterAndLogin","","","test_invalid_login","
        Login user with incorrect email and password
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:39:19 GMT 2024","Mon Sep 09 07:39:19 GMT 2024","352","tests","test_subscription","TestSubscription","","","test_subscription_in_cart_page","
        Test subscription in home page
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:38:41 GMT 2024","Mon Sep 09 07:38:42 GMT 2024","787","tests","test_contuct_us","TestContactUs","","","test_contact_us_form","
        Test contact us form
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:38:53 GMT 2024","Mon Sep 09 07:38:56 GMT 2024","3847","tests","test_register_login","TestRegisterAndLogin","","","test_register_user","Test user registration
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 07:38:49 GMT 2024","Mon Sep 09 07:38:50 GMT 2024","961","tests","test_products","TestProducts","","","test_product_search","
        Search for product
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:38:18 GMT 2024","Mon Sep 09 07:38:19 GMT 2024","659","tests","test_cart","TestCart","","","test_product_quantity","
        Add product to cart
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:38:45 GMT 2024","Mon Sep 09 07:38:46 GMT 2024","645","tests","test_products","TestProducts","","","test_product_detail","
        Verify All Products and product detail page
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:38:32 GMT 2024","Mon Sep 09 07:38:38 GMT 2024","6205","tests","test_checkout","TestCheckout","","","test_register_before_checkout","Test user registration before checkout
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 07:39:08 GMT 2024","Mon Sep 09 07:39:09 GMT 2024","948","tests","test_register_login","TestRegisterAndLogin","","","test_logout","
        Logout user
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:39:12 GMT 2024","Mon Sep 09 07:39:13 GMT 2024","487","tests","test_register_login","TestRegisterAndLogin","","","test_register_user_with_existing_email","Test user registration with existing email
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 07:38:14 GMT 2024","Mon Sep 09 07:38:15 GMT 2024","1425","tests","test_cart","TestCart","","","test_add_product","
        Add product to cart
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:39:00 GMT 2024","Mon Sep 09 07:39:00 GMT 2024","721","tests","test_register_login","TestRegisterAndLogin","","","test_valid_login","
        Login user with correct email and password
        :param test_setup: setting up the browser and page objects
        :return:
        "
"passed","Mon Sep 09 07:39:22 GMT 2024","Mon Sep 09 07:39:22 GMT 2024","191","tests","test_test_cases","TestTestCases","","","test_test_cases","Proceed to test cases page
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Sep 09 07:39:16 GMT 2024","Mon Sep 09 07:39:16 GMT 2024","192","tests","test_subscription","TestSubscription","","","test_subscription_in_home_page","
        Test subscription in home page
        :param test_setup: setting up the browser and page objects
        :return:
        "
